,File_name,class,Age_Factor
940,TESS Toronto emotional speech set data/OAF_neutral/OAF_rot_neutral.wav,4,young
941,TESS Toronto emotional speech set data/OAF_neutral/OAF_rough_neutral.wav,4,young
942,TESS Toronto emotional speech set data/OAF_neutral/OAF_rush_neutral.wav,4,young
943,TESS Toronto emotional speech set data/OAF_neutral/OAF_said_neutral.wav,4,young
944,TESS Toronto emotional speech set data/OAF_neutral/OAF_sail_neutral.wav,4,young
945,TESS Toronto emotional speech set data/OAF_neutral/OAF_search_neutral.wav,4,young
946,TESS Toronto emotional speech set data/OAF_neutral/OAF_seize_neutral.wav,4,young
947,TESS Toronto emotional speech set data/OAF_neutral/OAF_sell_neutral.wav,4,young
948,TESS Toronto emotional speech set data/OAF_neutral/OAF_shack_neutral.wav,4,young
949,TESS Toronto emotional speech set data/OAF_neutral/OAF_shall_neutral.wav,4,young
950,TESS Toronto emotional speech set data/OAF_neutral/OAF_shawl_neutral.wav,4,young
951,TESS Toronto emotional speech set data/OAF_neutral/OAF_sheep_neutral.wav,4,young
952,TESS Toronto emotional speech set data/OAF_neutral/OAF_shirt_neutral.wav,4,young
953,TESS Toronto emotional speech set data/OAF_neutral/OAF_should_neutral.wav,4,young
954,TESS Toronto emotional speech set data/OAF_neutral/OAF_shout_neutral.wav,4,young
955,TESS Toronto emotional speech set data/OAF_neutral/OAF_size_neutral.wav,4,young
956,TESS Toronto emotional speech set data/OAF_neutral/OAF_soap_neutral.wav,4,young
957,TESS Toronto emotional speech set data/OAF_neutral/OAF_soup_neutral.wav,4,young
958,TESS Toronto emotional speech set data/OAF_neutral/OAF_sour_neutral.wav,4,young
959,TESS Toronto emotional speech set data/OAF_neutral/OAF_south_neutral.wav,4,young
960,TESS Toronto emotional speech set data/OAF_neutral/OAF_sub_neutral.wav,4,young
961,TESS Toronto emotional speech set data/OAF_neutral/OAF_such_neutral.wav,4,young
962,TESS Toronto emotional speech set data/OAF_neutral/OAF_sure_neutral.wav,4,young
963,TESS Toronto emotional speech set data/OAF_neutral/OAF_take_neutral.wav,4,young
964,TESS Toronto emotional speech set data/OAF_neutral/OAF_talk_neutral.wav,4,young
965,TESS Toronto emotional speech set data/OAF_neutral/OAF_tape_neutral.wav,4,young
966,TESS Toronto emotional speech set data/OAF_neutral/OAF_team_neutral.wav,4,young
967,TESS Toronto emotional speech set data/OAF_neutral/OAF_tell_neutral.wav,4,young
968,TESS Toronto emotional speech set data/OAF_neutral/OAF_thin_neutral.wav,4,young
969,TESS Toronto emotional speech set data/OAF_neutral/OAF_third_neutral.wav,4,young
970,TESS Toronto emotional speech set data/OAF_neutral/OAF_thought_neutral.wav,4,young
971,TESS Toronto emotional speech set data/OAF_neutral/OAF_thumb_neutral.wav,4,young
972,TESS Toronto emotional speech set data/OAF_neutral/OAF_time_neutral.wav,4,young
973,TESS Toronto emotional speech set data/OAF_neutral/OAF_tip_neutral.wav,4,young
974,TESS Toronto emotional speech set data/OAF_neutral/OAF_tire_neutral.wav,4,young
975,TESS Toronto emotional speech set data/OAF_neutral/OAF_ton_neutral.wav,4,young
976,TESS Toronto emotional speech set data/OAF_neutral/OAF_tool_neutral.wav,4,young
977,TESS Toronto emotional speech set data/OAF_neutral/OAF_tough_neutral.wav,4,young
978,TESS Toronto emotional speech set data/OAF_neutral/OAF_turn_neutral.wav,4,young
979,TESS Toronto emotional speech set data/OAF_neutral/OAF_vine_neutral.wav,4,young
980,TESS Toronto emotional speech set data/OAF_neutral/OAF_voice_neutral.wav,4,young
981,TESS Toronto emotional speech set data/OAF_neutral/OAF_void_neutral.wav,4,young
982,TESS Toronto emotional speech set data/OAF_neutral/OAF_vote_neutral.wav,4,young
983,TESS Toronto emotional speech set data/OAF_neutral/OAF_wag_neutral.wav,4,young
984,TESS Toronto emotional speech set data/OAF_neutral/OAF_walk_neutral.wav,4,young
985,TESS Toronto emotional speech set data/OAF_neutral/OAF_wash_neutral.wav,4,young
986,TESS Toronto emotional speech set data/OAF_neutral/OAF_week_neutral.wav,4,young
987,TESS Toronto emotional speech set data/OAF_neutral/OAF_wheat_neutral.wav,4,young
988,TESS Toronto emotional speech set data/OAF_neutral/OAF_when_neutral.wav,4,young
989,TESS Toronto emotional speech set data/OAF_neutral/OAF_which_neutral.wav,4,young
990,TESS Toronto emotional speech set data/OAF_neutral/OAF_whip_neutral.wav,4,young
991,TESS Toronto emotional speech set data/OAF_neutral/OAF_white_neutral.wav,4,young
992,TESS Toronto emotional speech set data/OAF_neutral/OAF_wife_neutral.wav,4,young
993,TESS Toronto emotional speech set data/OAF_neutral/OAF_wire_neutral.wav,4,young
994,TESS Toronto emotional speech set data/OAF_neutral/OAF_witch_neutral.wav,4,young
995,TESS Toronto emotional speech set data/OAF_neutral/OAF_yearn_neutral.wav,4,young
996,TESS Toronto emotional speech set data/OAF_neutral/OAF_yes_neutral.wav,4,young
997,TESS Toronto emotional speech set data/OAF_neutral/OAF_young_neutral.wav,4,young
998,TESS Toronto emotional speech set data/OAF_neutral/OAF_youth_neutral.wav,4,young
999,TESS Toronto emotional speech set data/OAF_neutral/OA_bite_neutral.wav,4,young
1000,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_back_ps.wav,5,young
1001,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_bar_ps.wav,5,young
1002,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_base_ps.wav,5,young
1003,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_bath_ps.wav,5,young
1004,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_bean_ps.wav,5,young
1005,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_beg_ps.wav,5,young
1006,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_bite_ps.wav,5,young
1007,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_boat_ps.wav,5,young
1008,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_bone_ps.wav,5,young
1009,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_book_ps.wav,5,young
1010,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_bought_ps.wav,5,young
1011,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_burn_ps.wav,5,young
1012,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_cab_ps.wav,5,young
1013,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_calm_ps.wav,5,young
1014,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_came_ps.wav,5,young
1015,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_cause_ps.wav,5,young
1016,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_chain_ps.wav,5,young
1017,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_chair_ps.wav,5,young
1018,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_chalk_ps.wav,5,young
1019,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_chat_ps.wav,5,young
1020,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_check_ps.wav,5,young
1021,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_cheek_ps.wav,5,young
1022,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_chief_ps.wav,5,young
1023,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_choice_ps.wav,5,young
1024,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_cool_ps.wav,5,young
1025,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_dab_ps.wav,5,young
1026,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_date_ps.wav,5,young
1027,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_dead_ps.wav,5,young
1028,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_death_ps.wav,5,young
1029,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_deep_ps.wav,5,young
1030,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_dime_ps.wav,5,young
1031,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_dip_ps.wav,5,young
1032,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_ditch_ps.wav,5,young
1033,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_dodge_ps.wav,5,young
1034,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_dog_ps.wav,5,young
1035,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_doll_ps.wav,5,young
1036,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_door_ps.wav,5,young
1037,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_fail_ps.wav,5,young
1038,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_fall_ps.wav,5,young
1039,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_far_ps.wav,5,young
1040,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_fat_ps.wav,5,young
1041,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_fit_ps.wav,5,young
1042,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_five_ps.wav,5,young
1043,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_food_ps.wav,5,young
1044,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_gap_ps.wav,5,young
1045,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_gas_ps.wav,5,young
1046,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_gaze_ps.wav,5,young
1047,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_germ_ps.wav,5,young
1048,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_get_ps.wav,5,young
1049,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_gin_ps.wav,5,young
1050,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_goal_ps.wav,5,young
1051,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_good_ps.wav,5,young
1052,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_goose_ps.wav,5,young
1053,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_gun_ps.wav,5,young
1054,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_half_ps.wav,5,young
1055,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_hall_ps.wav,5,young
1056,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_hash_ps.wav,5,young
1057,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_hate_ps.wav,5,young
1058,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_have_ps.wav,5,young
1059,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_haze_ps.wav,5,young
1060,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_hire_ps.wav,5,young
1061,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_hit_ps.wav,5,young
1062,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_hole_ps.wav,5,young
1063,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_home_ps.wav,5,young
1064,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_hurl_ps.wav,5,young
1065,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_hush_ps.wav,5,young
1066,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_jail_ps.wav,5,young
1067,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_jar_ps.wav,5,young
1068,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_join_ps.wav,5,young
1069,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_judge_ps.wav,5,young
1070,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_jug_ps.wav,5,young
1071,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_juice_ps.wav,5,young
1072,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_keen_ps.wav,5,young
1073,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_keep_ps.wav,5,young
1074,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_keg_ps.wav,5,young
1075,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_kick_ps.wav,5,young
1076,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_kill_ps.wav,5,young
1077,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_king_ps.wav,5,young
1078,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_kite_ps.wav,5,young
1079,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_knock_ps.wav,5,young
1080,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_late_ps.wav,5,young
1081,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_laud_ps.wav,5,young
1082,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_lean_ps.wav,5,young
1083,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_learn_ps.wav,5,young
1084,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_lease_ps.wav,5,young
1085,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_lid_ps.wav,5,young
1086,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_life_ps.wav,5,young
1087,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_limb_ps.wav,5,young
1088,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_live_ps.wav,5,young
1089,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_loaf_ps.wav,5,young
1090,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_long_ps.wav,5,young
1091,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_lore_ps.wav,5,young
1092,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_lose_ps.wav,5,young
1093,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_lot_ps.wav,5,young
1094,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_love_ps.wav,5,young
1095,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_luck_ps.wav,5,young
1096,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_make_ps.wav,5,young
1097,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_match_ps.wav,5,young
1098,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_merge_ps.wav,5,young
1099,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_mess_ps.wav,5,young
1100,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_met_ps.wav,5,young
1101,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_mill_ps.wav,5,young
1102,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_mob_ps.wav,5,young
1103,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_mode_ps.wav,5,young
1104,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_mood_ps.wav,5,young
1105,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_moon_ps.wav,5,young
1106,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_mop_ps.wav,5,young
1107,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_mouse_ps.wav,5,young
1108,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_nag_ps.wav,5,young
1109,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_name_ps.wav,5,young
1110,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_near_ps.wav,5,young
1111,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_neat_ps.wav,5,young
1112,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_nice_ps.wav,5,young
1113,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_note_ps.wav,5,young
1114,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_numb_ps.wav,5,young
1115,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_pad_ps.wav,5,young
1116,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_page_ps.wav,5,young
1117,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_pain_ps.wav,5,young
1118,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_pass_ps.wav,5,young
1119,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_pearl_ps.wav,5,young
1120,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_peg_ps.wav,5,young
1121,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_perch_ps.wav,5,young
1122,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_phone_ps.wav,5,young
1123,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_pick_ps.wav,5,young
1124,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_pike_ps.wav,5,young
1125,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_pole_ps.wav,5,young
1126,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_pool_ps.wav,5,young
1127,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_puff_ps.wav,5,young
1128,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_rag_ps.wav,5,young
1129,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_raid_ps.wav,5,young
1130,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_rain_ps.wav,5,young
1131,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_raise_ps.wav,5,young
1132,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_rat_ps.wav,5,young
1133,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_reach_ps.wav,5,young
1134,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_read_ps.wav,5,young
1135,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_red_ps.wav,5,young
1136,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_ring_ps.wav,5,young
1137,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_ripe_ps.wav,5,young
1138,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_road_ps.wav,5,young
1139,TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_room_ps.wav,5,young
